OrderHash,Block,Action,Price,Quantity,OrderType,Subaccount
0x12772ba2,22,EVENT_NEW,50024.6,10,SELL_CANCEL,56
0x37bb6378,22,EVENT_NEW,49971.61,9,SELL,57
0xc00f4f1,22,EVENT_NEW,50019.51,5,BUY,58
0x396df207,22,EVENT_NEW,50043.48,4,SELL,59
0x39b6dfd5,22,EVENT_NEW,50028.45,10,BUY,62
0x330aeb64,22,EVENT_NEW,50048.04,4,BUY,63
0x249a9d57,22,EVENT_NEW,50000.84,10,BUY,64
0x7376d6d,22,EVENT_NEW,50033.98,5,SELL,65
0x1d4890be,22,EVENT_NEW,49967.88,7,BUY,70
0x28d6ee4c,22,EVENT_NEW,49949.46,5,SELL_CANCEL,74
0x2fd4593f,22,EVENT_NEW,50027.16,5,SELL,75
0x2142e2cd,22,EVENT_NEW,50029.83,10,BUY_CANCEL,76
0x2c1085d7,22,EVENT_NEW,49986.51,5,BUY,77
0x3440d999,22,EVENT_NEW,49987.7,4,BUY_CANCEL,78
0xe4f137a,22,EVENT_NEW,49960.3,2,BUY,79
0x8655b1d,22,EVENT_NEW,49956.81,5,SELL_CANCEL,80
0x8ff08cd,22,EVENT_NEW,50003.34,2,SELL,81
0x5421e5a,22,EVENT_NEW,49991.77,6,BUY,82
0xd23cff6,22,EVENT_NEW,50037.15,2,BUY,85
0x16f11802,22,EVENT_NEW,50030.35,8,BUY_CANCEL,86
0x3284d60e,22,EVENT_NEW,49972.44,7,BUY,87
0x2ad764bf,22,EVENT_NEW,49949.17,5,BUY_CANCEL,89
0x5c761dc,22,EVENT_NEW,50026.97,8,SELL,90
0x2f749cf1,22,EVENT_NEW,49968.66,1,SELL,91
0x263843f2,22,EVENT_NEW,50016.47,3,BUY,92
0x2bbdd4e7,22,EVENT_NEW,50043.9,3,SELL,96
0x2a61236d,22,EVENT_NEW,50037.06,3,SELL,98
0xa861e48,22,EVENT_NEW,49976.2,7,SELL,99
0x26e2c727,23,EVENT_NEW,50016.52,8,BUY,0
0x3dbf811,23,EVENT_NEW,50015.96,3,BUY,3
0x1f601844,23,EVENT_NEW,50047.22,7,BUY,4
0x12c5dc5c,23,EVENT_NEW,50011.89,2,BUY,5
0x1b8fb3fc,23,EVENT_NEW,49987.35,4,SELL,6
0x126c7be5,23,EVENT_NEW,49973.22,2,BUY,7
0x62a8189,23,EVENT_NEW,49993.48,9,SELL,8
0xa307320,23,EVENT_NEW,50040.49,1,SELL_CANCEL,9
0x65fd925,23,EVENT_NEW,49994.64,9,BUY,11
0x32ccb934,23,EVENT_NEW,49965.92,3,SELL,12
0x1e3e1516,23,EVENT_NEW,49961.55,9,BUY,13
0x1c2b67c3,23,EVENT_NEW,49951.34,1,BUY,16
0x2fb6ebb8,23,EVENT_NEW,49966.91,4,BUY_CANCEL,18
0x1beb6bba,23,EVENT_NEW,50021.93,8,SELL,21
0xf47378d,23,EVENT_NEW,50040.18,2,BUY,22
0x13d322c4,23,EVENT_NEW,49970.05,7,SELL,23
0x2180cc37,23,EVENT_NEW,50039.45,7,SELL,24
0x4a1ec47,23,EVENT_NEW,49969.15,8,BUY,25
0x309d9ba3,23,EVENT_NEW,49983.17,4,BUY_CANCEL,26
0x25c11af2,23,EVENT_NEW,50024.98,6,BUY,27
0x14eb4d1b,23,EVENT_NEW,50030.31,2,SELL,28
0x2b179c6c,23,EVENT_NEW,49984.03,9,SELL,30
0x3830dfa9,23,EVENT_NEW,50018.08,3,BUY,32
0x1fb8e44b,23,EVENT_NEW,49955.35,5,BUY_CANCEL,36
0x2ed3c7c9,23,EVENT_NEW,50020.56,3,SELL,37
0x33afaa1c,23,EVENT_NEW,50046.05,7,BUY_CANCEL,38
0x13cba7f6,23,EVENT_NEW,50004.85,7,BUY_CANCEL,39
0x1f58757f,23,EVENT_NEW,49990.7,10,BUY,40
0x307fd26a,23,EVENT_NEW,50021.92,5,SELL,42
0xd77ca2a,23,EVENT_NEW,49959.25,8,BUY,44
0x3830613,23,EVENT_NEW,50045.78,3,BUY,46
0x11ac4585,23,EVENT_NEW,50013.23,1,SELL,47
0xd9bd2ab,23,EVENT_NEW,50034.37,1,BUY,48
0x323f2e80,23,EVENT_NEW,49960.03,5,SELL,49
0x1689b91d,23,EVENT_NEW,50045.67,10,BUY,50
0x3741e9ab,23,EVENT_NEW,50028.99,9,SELL,51
0x4a8a3ec,23,EVENT_NEW,50020.47,5,SELL,52
0x2b28222,23,EVENT_NEW,50027.5,1,SELL,53
0x3a99c731,23,EVENT_NEW,50015.64,10,SELL,54
0x346d1b2a,23,EVENT_NEW,50004.02,10,BUY,55
0x1c642239,23,EVENT_NEW,50002.84,10,BUY,57
0x30f356f6,23,EVENT_NEW,49982.52,9,BUY,58
0x19aeacd5,23,EVENT_NEW,49958.55,5,SELL_CANCEL,59
0x127f2d0,23,EVENT_NEW,49986.89,2,SELL,60
0x34461e78,23,EVENT_NEW,50002.34,8,BUY,61
0x18cd9321,23,EVENT_NEW,50023.16,4,BUY_CANCEL,63
0x1e90b37e,23,EVENT_NEW,50000.81,10,BUY,64
0x13ef8228,23,EVENT_NEW,49988.09,9,SELL,65
0xcbafe11,23,EVENT_NEW,49982.63,1,SELL,66
0x2b891eb2,23,EVENT_NEW,49993.94,5,BUY,67
0x9f221b3,23,EVENT_NEW,50046.06,9,SELL_CANCEL,69
0x3448db0d,23,EVENT_NEW,49965.7,3,SELL_CANCEL,70
0x1a2a3a92,23,EVENT_NEW,50007.26,10,SELL_CANCEL,71
0x2c395243,23,EVENT_NEW,49993.22,9,BUY,72
0x116c7366,23,EVENT_NEW,50035.15,3,BUY,73
0x1b9fce0e,23,EVENT_NEW,50000.12,3,SELL,74
0x11fcf7a7,23,EVENT_NEW,49971.81,9,BUY_CANCEL,76
0x1d85d6a1,23,EVENT_NEW,49965.51,3,SELL,77
0x274b8d1e,23,EVENT_NEW,49979.93,2,SELL,78
0x3416f793,23,EVENT_NEW,49973.27,10,BUY,79
0x8081735,23,EVENT_NEW,49952.48,3,SELL,80
0x1c396ed0,23,EVENT_NEW,50011.07,1,SELL,81
0x25850a7,23,EVENT_NEW,50034.55,6,BUY,82
0x1d8332da,23,EVENT_NEW,50038.65,4,BUY,83
0x7ae47e9,23,EVENT_NEW,49984.61,7,SELL_CANCEL,85
0x32ce841a,23,EVENT_NEW,50020.49,5,SELL,86
0xd13881,23,EVENT_NEW,49979.24,7,SELL,87
0x31351a3,23,EVENT_NEW,49997.12,4,SELL,88
0x33cf593e,23,EVENT_NEW,49970.09,3,BUY,92
0x7a645e4,23,EVENT_NEW,49952.43,1,BUY,97
0x145b870e,23,EVENT_NEW,50030.11,8,SELL,99
0x6fac2bd,24,EVENT_NEW,50040.77,1,BUY,0
0x2033c9e8,24,EVENT_NEW,50020.77,7,BUY,2
0x25129bc8,24,EVENT_NEW,50030.95,3,SELL,3
0x178ef8a2,24,EVENT_NEW,50022.36,7,BUY,4
0x20298ade,24,EVENT_NEW,49977.19,9,BUY,5
0x28e04be7,24,EVENT_NEW,49951.21,10,SELL,6
0x31a6033b,24,EVENT_NEW,49976.0,1,BUY,7
0x2b362d6f,24,EVENT_NEW,50047.66,6,SELL,8
0x30918e9c,24,EVENT_NEW,50021.63,10,SELL,9
0x2ac9dbb0,24,EVENT_NEW,50026.32,5,BUY_CANCEL,10
0x195c3f27,24,EVENT_NEW,50001.51,10,SELL,12
0x8ba86ef,24,EVENT_NEW,50046.46,5,SELL,14
0x3984ffa8,24,EVENT_NEW,50035.74,8,BUY,18
0x121d0888,24,EVENT_NEW,50001.75,4,SELL,20
0x24985ded,24,EVENT_NEW,49977.54,1,SELL_CANCEL,21
0x23564dbb,24,EVENT_NEW,50039.06,9,SELL_CANCEL,24
0x37e5f399,24,EVENT_NEW,49995.89,3,BUY_CANCEL,25
0x1c90b921,24,EVENT_NEW,49968.29,9,SELL_CANCEL,27
0x396463de,24,EVENT_NEW,50003.9,8,SELL,28
0x1005b958,24,EVENT_NEW,49988.28,5,BUY,30
0xa1b5a,24,EVENT_NEW,50010.44,7,SELL_CANCEL,31
0x47cc79e,24,EVENT_NEW,49974.61,10,BUY,32
0x4dc84db,24,EVENT_NEW,49964.92,4,SELL,33
0xb7db8cc,24,EVENT_NEW,49989.43,9,SELL,37
0x2f0bd89d,24,EVENT_NEW,49981.06,10,BUY_CANCEL,41
0xcd216a2,24,EVENT_NEW,50044.42,5,SELL,42
0x18e3f4dc,24,EVENT_NEW,50008.2,1,BUY,45
0x141b1cdb,24,EVENT_NEW,50046.36,10,BUY_CANCEL,46
0x1641786a,24,EVENT_NEW,50021.35,4,SELL_CANCEL,47
0x32450399,24,EVENT_NEW,50038.5,3,BUY,48
0x172dee28,24,EVENT_NEW,49962.5,10,SELL,49
0xcb92f1,24,EVENT_NEW,50029.57,8,BUY,50
0x31e17b0b,24,EVENT_NEW,49986.34,4,BUY,51
0x1b897ca1,24,EVENT_NEW,50037.22,2,SELL,52
0x357ed497,24,EVENT_NEW,49958.84,4,SELL,53
0xf52625c,24,EVENT_NEW,50029.19,5,BUY,54
0x27e748b8,24,EVENT_NEW,49996.57,2,SELL,55
0x3b795197,24,EVENT_NEW,50033.13,10,BUY,56
0x36b4c654,24,EVENT_NEW,49997.15,2,SELL_CANCEL,58
0x142f50b,24,EVENT_NEW,49978.49,4,BUY_CANCEL,59
0x1c07bb6a,24,EVENT_NEW,50021.31,6,SELL,60
0x2e22b8,24,EVENT_NEW,50010.25,6,BUY,61
0x56a0d7b,24,EVENT_NEW,50007.81,7,SELL,62
0x1b6dc98,24,EVENT_NEW,49979.6,3,BUY,63
0x209cf7ab,24,EVENT_NEW,49953.38,9,BUY_CANCEL,64
0xffe269f,24,EVENT_NEW,49964.85,4,BUY,65
0xcb0a61,24,EVENT_NEW,49984.39,5,SELL_CANCEL,66
0x2c015f29,24,EVENT_NEW,49998.81,6,SELL_CANCEL,67
0xac1db28,24,EVENT_NEW,50000.45,7,BUY,70
0x17449277,24,EVENT_NEW,49967.62,5,SELL,71
0x389ca92f,24,EVENT_NEW,49958.13,10,BUY_CANCEL,72
0x302bbc6b,24,EVENT_NEW,49999.8,5,BUY,73
0x17e767bf,24,EVENT_NEW,50002.3,2,BUY_CANCEL,74
0x39327f74,24,EVENT_NEW,50042.36,7,SELL,76
0x20dbdcaa,24,EVENT_NEW,49965.25,8,BUY,77
0x382020c2,24,EVENT_NEW,50021.54,5,SELL_CANCEL,78
0x3830cacf,24,EVENT_NEW,50037.39,2,SELL_CANCEL,79
0x3692384b,24,EVENT_NEW,49974.3,6,SELL,80
0x5e663c2,24,EVENT_NEW,49980.21,10,SELL_CANCEL,81
0xf4658ce,24,EVENT_NEW,49951.24,6,BUY,82
0x1a4227a0,24,EVENT_NEW,50000.11,1,SELL_CANCEL,83
0x2cc424a8,24,EVENT_NEW,49968.09,10,SELL,85
0x15d45896,24,EVENT_NEW,50030.69,3,SELL,86
0x1058bc5c,24,EVENT_NEW,50018.5,8,SELL,88
0x1cf055a7,24,EVENT_NEW,50016.67,6,SELL,89
0x1a6b2e13,24,EVENT_NEW,50028.42,4,BUY_CANCEL,90
0x7994cdb,24,EVENT_NEW,49970.51,9,BUY,91
0x11566d58,24,EVENT_NEW,50005.24,7,BUY_CANCEL,92
0x615d0ae,24,EVENT_NEW,50035.27,9,BUY,93
0x29dcbf6c,24,EVENT_NEW,49950.15,4,BUY,94
0x148e28e,24,EVENT_NEW,49966.96,3,SELL,95
0x3671aec2,24,EVENT_NEW,49983.54,4,BUY,96
0x215cdd34,24,EVENT_NEW,49981.45,5,BUY,97
0x166320c5,24,EVENT_NEW,50013.85,6,BUY,98
0x3b6d2645,24,EVENT_NEW,49992.8,4,BUY,99
0x22011657,25,EVENT_NEW,49992.96,3,BUY,0
0x19fc0007,25,EVENT_NEW,50036.84,1,BUY,1
0x38dc5fd8,25,EVENT_NEW,49957.59,2,BUY,3
0x8373215,25,EVENT_NEW,50037.63,8,SELL,4
0x14de114d,25,EVENT_NEW,49977.17,2,SELL,5
0x1babdea9,25,EVENT_NEW,50000.69,6,SELL_CANCEL,6
0x7e76ace,25,EVENT_NEW,50048.37,5,BUY,7
0x13fbe994,25,EVENT_NEW,49993.56,5,BUY,8
0x1a3a9348,25,EVENT_NEW,50012.89,4,BUY_CANCEL,9
0x39cffe31,25,EVENT_NEW,50000.83,5,SELL,10
0x103b6036,25,EVENT_NEW,50043.24,7,BUY,13
0x37570e0d,25,EVENT_NEW,49973.35,2,BUY,14
0x1b116eca,25,EVENT_NEW,49997.22,2,BUY,16
0x7a57ec7,25,EVENT_NEW,50017.14,5,SELL_CANCEL,17
0x2f23f6a0,25,EVENT_NEW,49990.83,5,BUY,18
0x22a496,25,EVENT_NEW,50025.59,4,SELL,20
0x8259fbc,25,EVENT_NEW,49962.84,5,SELL,21
0x366e4a93,25,EVENT_NEW,50049.48,8,BUY,22
0x364260f0,25,EVENT_NEW,50030.26,5,SELL,24
0x6eee99,25,EVENT_NEW,49979.8,3,BUY_CANCEL,25
0x1e127750,25,EVENT_NEW,50025.11,6,SELL_CANCEL,26
0x1bb02f19,25,EVENT_NEW,49978.93,8,SELL,27
0x290ff2b,25,EVENT_NEW,50012.4,1,BUY,28
0x2ab80ac2,25,EVENT_NEW,49986.98,2,BUY,29
0x2a9cd38f,25,EVENT_NEW,49966.08,7,SELL,30
0x55a0fba,25,EVENT_NEW,50036.25,10,BUY,31
0x12a0a18b,25,EVENT_NEW,50028.75,9,SELL,32
0x39d7893e,25,EVENT_NEW,49985.72,4,SELL,33
0x81690e8,25,EVENT_NEW,50011.63,5,BUY,34
0x234aabfe,25,EVENT_NEW,50013.34,3,BUY_CANCEL,35
0x80d8987,25,EVENT_NEW,50000.67,10,BUY,36
0x2fde85ea,25,EVENT_NEW,49979.35,1,SELL,37
0x9996454,25,EVENT_NEW,49951.2,5,SELL_CANCEL,38
0xee08e6f,25,EVENT_NEW,49964.94,2,BUY,39
0x1da29d52,25,EVENT_NEW,49964.46,10,BUY,40
0x1e9296c3,25,EVENT_NEW,49995.21,10,BUY,41
0x202a2657,25,EVENT_NEW,50022.81,5,SELL_CANCEL,42
0x2c0ed6c,25,EVENT_NEW,49980.59,1,SELL,44
0x161d1dcd,25,EVENT_NEW,49970.39,8,SELL,45
0x3943dd61,25,EVENT_NEW,50018.33,9,SELL,47
0x2f3b6aa8,25,EVENT_NEW,49964.17,9,SELL,48
0x24d2c31f,25,EVENT_NEW,50049.22,2,SELL,49
0x2dfe4ece,25,EVENT_NEW,50021.0,3,SELL_CANCEL,50
0x21a5dc33,25,EVENT_NEW,50015.46,9,SELL,51
0x2534c458,25,EVENT_NEW,49966.89,1,BUY,52
0xd8a4840,25,EVENT_NEW,50000.5,6,BUY,54
0x22a65441,25,EVENT_NEW,49987.25,4,BUY,55
0x2f155d62,25,EVENT_NEW,49963.75,3,BUY,56
0x15f5c242,25,EVENT_NEW,50036.71,3,SELL,58
0x1befdf54,25,EVENT_NEW,50001.95,2,BUY,59
0x1ded5cd1,25,EVENT_NEW,49989.76,1,SELL_CANCEL,60
0x101cb31,25,EVENT_NEW,49968.18,4,BUY,61
0x1ded1e11,25,EVENT_NEW,50011.07,4,BUY,62
0x28f67775,25,EVENT_NEW,50007.29,2,SELL_CANCEL,63
0x35d088ea,25,EVENT_NEW,49980.78,8,BUY,64
0x161c610f,25,EVENT_NEW,50023.23,7,SELL,66
0x1897f9dd,25,EVENT_NEW,50030.63,9,BUY,67
0x382a1f98,25,EVENT_NEW,50034.32,7,SELL_CANCEL,69
0x20b8972e,25,EVENT_NEW,49988.01,1,BUY,70
0x33999dce,25,EVENT_NEW,49963.05,7,SELL,72
0x39f3c7da,25,EVENT_NEW,50032.57,1,BUY,73
0x11544fba,25,EVENT_NEW,49984.65,8,BUY_CANCEL,74
0x59735b4,25,EVENT_NEW,49958.72,2,BUY_CANCEL,75
0x530b967,25,EVENT_NEW,50019.49,3,SELL_CANCEL,77
0x2a90929a,25,EVENT_NEW,50002.76,3,SELL,78
0x3aa6b32b,25,EVENT_NEW,49985.17,6,BUY_CANCEL,80
0x1b78b440,25,EVENT_NEW,50017.72,7,BUY,81
0x3685425b,25,EVENT_NEW,49997.0,8,SELL,82
0x2ffb69d3,25,EVENT_NEW,50017.49,6,SELL,83
0x12476e95,25,EVENT_NEW,49969.26,10,SELL,84
0x395559f8,25,EVENT_NEW,50024.29,10,SELL_CANCEL,85
0x31f90227,25,EVENT_NEW,49987.75,6,SELL,88
0x211e78b1,25,EVENT_NEW,50040.84,1,SELL,89
0x37eaab6a,25,EVENT_NEW,49975.46,7,BUY,90
0x320624cb,25,EVENT_NEW,49980.44,7,SELL,91
0x2570fd90,25,EVENT_NEW,49997.65,6,SELL,92
0x33198ad8,25,EVENT_NEW,50033.42,7,BUY,93
0x1319ef68,25,EVENT_NEW,49978.32,10,BUY,94
0x1212d07f,25,EVENT_NEW,50008.46,9,SELL,96
0x1c30213d,25,EVENT_NEW,50022.3,6,SELL,97
0xcd01c87,25,EVENT_NEW,50017.38,1,SELL_CANCEL,99
0x1135b1d2,26,EVENT_NEW,49974.93,5,BUY,0
0x96f6db9,26,EVENT_NEW,50005.77,4,BUY,1
0x15e73cd5,26,EVENT_NEW,50028.72,3,BUY,2
0x2d50f1ca,26,EVENT_NEW,50010.05,2,BUY,3
0x2ad87a75,26,EVENT_NEW,49965.14,5,BUY,4
0x1e782b4f,26,EVENT_NEW,50023.41,9,SELL,5
0x11bdafad,26,EVENT_NEW,50013.0,5,SELL,7
0x38a4fc20,26,EVENT_NEW,50043.29,7,SELL,8
0x2a7524d1,26,EVENT_NEW,49994.21,9,SELL_CANCEL,9
0x22c3450a,26,EVENT_NEW,50028.75,3,BUY_CANCEL,10
0x16dc212c,26,EVENT_NEW,49957.04,5,BUY,12
0x1426fd85,26,EVENT_NEW,49958.54,2,SELL,13
0x28580c72,26,EVENT_NEW,49998.79,10,BUY,15
0x15f96eb,26,EVENT_NEW,49961.5,7,BUY_CANCEL,16
0x3a4b9dda,26,EVENT_NEW,49958.27,5,BUY,17
0x12a759e1,26,EVENT_NEW,50007.58,4,BUY_CANCEL,18
0x28718eca,26,EVENT_NEW,50001.69,5,BUY,19
0x264150b,26,EVENT_NEW,50039.03,10,SELL,20
0x1020bd5,26,EVENT_NEW,50011.03,4,BUY,22
0x1084f177,26,EVENT_NEW,49960.42,8,SELL_CANCEL,24
0x278b3c64,26,EVENT_NEW,50036.31,1,BUY,25
0x2ad68ca5,26,EVENT_NEW,50011.26,9,BUY_CANCEL,26
0x36bf9ed9,26,EVENT_NEW,50014.47,9,BUY,27
0x278db4d9,26,EVENT_NEW,50024.42,7,SELL,28
0x1f06d0e,26,EVENT_NEW,50037.25,2,BUY,29
0x1964b12b,26,EVENT_NEW,50011.08,10,BUY,30
0x27c37de6,26,EVENT_NEW,50040.49,5,BUY,31
0x287d247e,26,EVENT_NEW,49962.74,8,SELL,32
0x20762bf,26,EVENT_NEW,50009.65,1,BUY,33
0x1a579c16,26,EVENT_NEW,50043.08,1,SELL,34
0xd717285,26,EVENT_NEW,50041.82,4,BUY,35
0x1eb86376,26,EVENT_NEW,49983.35,4,SELL,36
0x2a8a9aa2,26,EVENT_NEW,49951.46,6,SELL,37
0x38f72907,26,EVENT_NEW,49974.08,5,BUY,38
0xd7b4cb3,26,EVENT_NEW,49989.52,8,BUY_CANCEL,39
0x210a302,26,EVENT_NEW,49992.69,7,SELL_CANCEL,41
0x30a892d2,26,EVENT_NEW,49990.1,9,BUY,42
0x1fe5f73a,26,EVENT_NEW,49964.68,9,BUY,43
0x8799cec,26,EVENT_NEW,50030.33,5,BUY,44
0x3477a1ab,26,EVENT_NEW,50025.57,3,BUY,49
0x3390555e,26,EVENT_NEW,49966.9,9,BUY_CANCEL,50
0x6834891,26,EVENT_NEW,50029.65,7,BUY_CANCEL,51
0x35dcbf37,26,EVENT_NEW,49968.4,1,SELL,52
0x3a2843e7,26,EVENT_NEW,50046.69,6,BUY,53
0xd90be59,26,EVENT_NEW,50001.8,8,SELL,54
0x1b246b5,26,EVENT_NEW,50012.9,2,SELL,56
0x315efe4f,26,EVENT_NEW,50018.65,8,SELL,58
0x30faf23e,26,EVENT_NEW,49957.91,6,SELL,59
0xf505c99,26,EVENT_NEW,50043.04,7,BUY,60
0x670044a,26,EVENT_NEW,50029.17,10,BUY,61
0x30347814,26,EVENT_NEW,50012.56,2,BUY,62
0x2ea068d,26,EVENT_NEW,49960.82,6,SELL_CANCEL,63
0x1e85d5ff,26,EVENT_NEW,49996.85,7,BUY,64
0xf9833e0,26,EVENT_NEW,50009.14,9,SELL,65
0x17a8960c,26,EVENT_NEW,49959.55,9,BUY_CANCEL,67
0xc110bc9,26,EVENT_NEW,50039.21,6,SELL,69
0x36a19989,26,EVENT_NEW,50038.64,6,BUY,70
0x286ad535,26,EVENT_NEW,50034.91,10,BUY,71
0x17710c10,26,EVENT_NEW,49967.76,8,BUY,73
0x12dc6cdb,26,EVENT_NEW,50030.75,9,BUY,74
0x13e5a13a,26,EVENT_NEW,49988.33,9,SELL,75
0x2570435c,26,EVENT_NEW,50028.99,3,BUY_CANCEL,76
0x1ceab03c,26,EVENT_NEW,50018.22,6,BUY_CANCEL,77
0x39bc3d2f,26,EVENT_NEW,50030.84,6,BUY,78
0x1e8c8dfd,26,EVENT_NEW,49979.16,6,SELL,79
0x28f550c2,26,EVENT_NEW,50021.13,8,SELL,80
0x17d3ddd9,26,EVENT_NEW,49963.23,3,SELL,81
0x18cf8e40,26,EVENT_NEW,49982.11,1,SELL_CANCEL,82
0xd59932,26,EVENT_NEW,50045.38,3,SELL,83
0x31ad862e,26,EVENT_NEW,49990.4,1,BUY_CANCEL,85
0xe9f3a7b,26,EVENT_NEW,49971.15,6,BUY,87
0x54e47d,26,EVENT_NEW,49960.64,2,BUY_CANCEL,88
0x2f0fbbf8,26,EVENT_NEW,49987.02,2,SELL,90
0x326fe220,26,EVENT_NEW,50029.33,4,SELL,92
0x3b6635db,26,EVENT_NEW,49951.91,3,SELL,93
0x2c1ca65b,26,EVENT_NEW,50018.34,6,SELL,96
0x16d450ae,26,EVENT_NEW,50048.78,1,SELL,97
0xa3cdba9,26,EVENT_NEW,49989.79,9,SELL,98
0x1d76bfe2,26,EVENT_NEW,50030.21,2,SELL,99
0x221510ff,27,EVENT_NEW,49992.55,4,BUY,0
0x5aa260a,27,EVENT_NEW,50020.81,4,SELL,1
0x1b04ba68,27,EVENT_NEW,49963.9,4,BUY,2
0xab87af,27,EVENT_NEW,49978.63,9,BUY,3
0x5dbb5b,27,EVENT_NEW,50000.53,7,SELL,4
0x153630a6,27,EVENT_NEW,49964.0,6,BUY,5
0x1cab53ee,27,EVENT_NEW,50019.32,2,BUY,6
0x2c612eeb,27,EVENT_NEW,50032.13,10,SELL,7
0x2d05d2c1,27,EVENT_NEW,49973.15,3,BUY,9
0xdfef475,27,EVENT_NEW,50009.78,8,SELL,10
0x1718dc42,27,EVENT_NEW,50011.28,6,BUY_CANCEL,11
0xdc32d7d,27,EVENT_NEW,49992.01,10,SELL,13
0xf6c5a9c,27,EVENT_NEW,50034.21,1,SELL,14
0xde9f126,27,EVENT_NEW,49955.61,9,BUY,15
0x12a7ff95,27,EVENT_NEW,50036.99,8,SELL_CANCEL,16
0x2325e4b2,27,EVENT_NEW,50034.48,9,SELL_CANCEL,18
0x327cfa9b,27,EVENT_NEW,50008.47,1,BUY,19
0x1810d593,27,EVENT_NEW,49951.56,8,BUY,20
0x31f406cf,27,EVENT_NEW,50035.7,3,BUY,21
0x242f8d24,27,EVENT_NEW,49970.34,9,SELL,22
0xb7cd112,27,EVENT_NEW,49993.18,1,BUY,23
0xc6c23fc,27,EVENT_NEW,50006.38,7,BUY,25
0x1074953f,27,EVENT_NEW,49996.31,4,BUY,26
0xb8e239e,27,EVENT_NEW,50023.99,2,BUY_CANCEL,27
0x8848590,27,EVENT_NEW,49984.75,3,SELL,28
0x2b2d6414,27,EVENT_NEW,50008.39,1,BUY,30
0xf34dc7e,27,EVENT_NEW,50013.08,6,BUY,31
0x8828982,27,EVENT_NEW,50042.04,10,BUY,32
0x297e2ded,27,EVENT_NEW,50021.15,10,SELL,33
0x23e75258,27,EVENT_NEW,50034.43,1,BUY,36
0xefa90ae,27,EVENT_NEW,49975.53,9,BUY,37
0x10abcd45,27,EVENT_NEW,50025.27,4,BUY_CANCEL,38
0x333c3f7f,27,EVENT_NEW,50028.71,6,SELL,39
0xad9d62e,27,EVENT_NEW,50014.56,2,BUY,40
0x201520b8,27,EVENT_NEW,50009.24,10,BUY_CANCEL,41
0x37b56b85,27,EVENT_NEW,49974.42,7,SELL,42
0x6ae3fc0,27,EVENT_NEW,49992.47,5,BUY_CANCEL,44
0x11088baa,27,EVENT_NEW,50005.14,10,SELL,47
0x1ba795f0,27,EVENT_NEW,50040.17,3,SELL,49
0x30c5c6b1,27,EVENT_NEW,49961.32,6,BUY_CANCEL,50
0x27d5b8e9,27,EVENT_NEW,49981.09,10,BUY_CANCEL,52
0x16e7aacd,27,EVENT_NEW,50022.96,6,BUY,55
0x2809dfad,27,EVENT_NEW,49993.27,1,SELL_CANCEL,56
0x2820d4de,27,EVENT_NEW,50023.53,4,SELL_CANCEL,57
0xa041cdc,27,EVENT_NEW,49974.89,9,BUY,58
0x1694dcc,27,EVENT_NEW,50024.81,2,SELL_CANCEL,59
0x3a9f899,27,EVENT_NEW,49990.25,5,BUY,60
0xfa4aca3,27,EVENT_NEW,49954.73,9,BUY,61
0x339c303a,27,EVENT_NEW,50014.7,10,BUY,62
0x26b717e3,27,EVENT_NEW,49994.8,10,BUY,63
0x21e73482,27,EVENT_NEW,50021.37,3,BUY,64
0xc58acad,27,EVENT_NEW,50037.21,3,BUY,65
0x2261db7b,27,EVENT_NEW,49969.17,7,SELL_CANCEL,67
0x14804937,27,EVENT_NEW,49954.59,5,BUY,69
0x145b7f8b,27,EVENT_NEW,49994.72,8,BUY,70
0x161bb8a0,27,EVENT_NEW,49966.53,5,SELL_CANCEL,73
0x2429c555,27,EVENT_NEW,49987.75,1,SELL_CANCEL,76
0x36a20116,27,EVENT_NEW,49958.89,3,SELL,77
0x23228a78,27,EVENT_NEW,49953.32,1,SELL,78
0x1ff83efb,27,EVENT_NEW,49990.43,7,SELL,79
0x2baf6657,27,EVENT_NEW,49968.55,1,BUY,80
0x110c7586,27,EVENT_NEW,49975.5,10,SELL,81
0x2f27e34,27,EVENT_NEW,50038.97,2,SELL_CANCEL,82
0x38d9a5b2,27,EVENT_NEW,50029.31,6,BUY,83
0x1e1023a7,27,EVENT_NEW,50009.26,3,SELL,84
0x84b6a1a,27,EVENT_NEW,49963.58,4,BUY,87
0x29419742,27,EVENT_NEW,50027.81,8,BUY,88
0x2df27e38,27,EVENT_NEW,50029.74,9,SELL,89
0x13ed57ea,27,EVENT_NEW,49985.8,9,BUY,91
0x1fbaffe8,27,EVENT_NEW,50021.7,6,SELL,92
0x2f0b6e75,27,EVENT_NEW,49968.18,9,BUY,94
0x18f009f0,27,EVENT_NEW,50046.4,6,BUY,95
0x2807321d,27,EVENT_NEW,49982.06,8,SELL,96
0x1c301c4f,27,EVENT_NEW,49985.24,6,BUY,97
0x143f639c,27,EVENT_NEW,49951.81,10,SELL,98
0x3a014d4f,27,EVENT_NEW,50025.84,7,BUY,99
0x194c43b2,28,EVENT_NEW,49971.27,5,SELL,0
0x26b97820,28,EVENT_NEW,50003.13,8,BUY,1
0xba11554,28,EVENT_NEW,49976.67,1,SELL,2
0x2f7011b9,28,EVENT_NEW,50029.39,3,SELL,3
0xb017c94,28,EVENT_NEW,49971.61,10,SELL,4
0xae5ec95,28,EVENT_NEW,50023.76,9,SELL,5
